artist_id,artist_name,followers
3a1tBryiczPAZpgoZN9Rzg,Asake,7761393.0
3TOqt5oJwL9BE2NG9MEwDa,Disturbed,7753799.0
1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,7733182.0
6WOdPJmexxFINcKMkP2jMG,Sachet Tandon,7731581.0
6UZ0ba50XreR4TM8u322gs,JISOO,7685512.0
6Sv2jkzH9sWQjwghW5ArMG,Lyodra,7682062.0
7GlBOeep6PqTfFi59PTUUN,Chappell Roan,7618878.0
6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,7606834.0
6iAY2AyUZLSX3PWLIAfFZY,Fernandinho,7602715.0
40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,7553939.0
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,7545820.0
4lxfqrEsLX6N1N4OCSkILp,Phil Collins,7537724.0
762310PdDnwsDxAQxzQkfX,Depeche Mode,7513440.0
1sPg5EHuQXTMElpZ4iUgXe,ANAVITÓRIA,7512454.0
3YbOSxo85kla7RID8ugnW3,Los Temerarios,7498135.0
2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,7494836.0
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,7493862.0
5Vo1hnCRmCM6M4thZCInCj,OFFICIAL HIGE DANDISM,7479412.0
6RTC1abMgBC7Krg6qJQHJh,Duman,7471400.0
74ASZWbe4lXaubB36ztrGX,Bob Dylan,7465943.0
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,7460749.0
22wbnEMDvgVIAGdFeek6ET,Benson Boone,7453323.0
776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,7450271.0
49tQo2QULno7gxHutgccqF,LANY,7442422.0
12vb80Km0Ew53ABfJOepVz,Ñengo Flow,7441293.0
6IDsZZ4IHgs9VblBgQQSmt,Andmesh,7421280.0
5LHRHt1k9lMyONurDHEdrp,Tyga,7405724.0
6tw6EpC9RgmSRZiZg0n22t,Legião Urbana,7357516.0
1Yj5Xey7kTwvZla8sqdsdE,Cris MJ,7346745.0
47z98pKd71yIbgXwe9LPVC,Bernadya,7342051.0
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,7332010.0
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,7324549.0
3KV3p5EY4AvKxOlhGHORLg,Jeremih,7321487.0
1IDBhlpDyKr53UKKxXRHXD,NDX A.K.A.,7319231.0
1X6ORK7IekgmyjV6IFPszP,Gustavo Mioto,7292668.0
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,7221395.0
7d86ERlvO5UG44j7Va0Y0C,Pamungkas,7202131.0
7B4hKK0S9QYnaoqa9OuwgX,Eazy-E,7183697.0
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,7150335.0
3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,7139623.0
5fS7aONqrIhiw6YzgKVOsd,Judika,7065655.0
2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,7026505.0
1mXAhKnZEdF6rotyyd4GBi,MC Kevinho,7017249.0
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,7007309.0
00me4Ke1LsvMxt5kydlMyU,Cosculluela,7004291.0
5JXhkyafynxCvxtov7C1PV,Bruno & Marrone,6981032.0
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,6976059.0
2cnMpRsOVqtPMfq7YiFE6K,Van Halen,6939345.0
4uoz4FUMvpeyGClFTTDBsD,Ricardo Montaner,6912389.0
2jSGzJw0ebJLu7OLVSOcBP,Plan B,6896299.0
5JZ7CnR6gTvEMKX4g70Amv,Lauv,6882024.0
4nGp682WMiKS4X217kPw8C,Silent Sanctuary,6849564.0
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,6846564.0
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,6841480.0
6Ip8FS7vWT1uKkJSweANQK,Dave,6841163.0
7xeM7V59cA1X8GKyKKQV87,Sin Bandera,6836553.0
7bu3H8JO7d0UbMoVzbo70s,The Cure,6819596.0
35l9BRT7MXmM8bv2WDQiyB,beabadoobee,6806685.0
5LfGQac0EIXyAN8aUwmNAQ,The Offspring,6805803.0
3c0gDdb9lhnHGFtP4prQpn,KATSEYE,6798745.0
3l0CmX0FuQjFxr8SK7Vqag,Clairo,6772268.0
6PUZZX4GCzeFS0GaDWxVwz,Maher Zain,6752442.0
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,6734029.0
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,6727780.0
4EnEZVjo3w1cwcQYePccay,N.W.A.,6726302.0
4x1nvY2FN8jxqAFA0DA02H,John Lennon,6709195.0
31VFEohvhOUKrtAONEBhMG,Kenia Os,6703039.0
6nfDaffa50mKtEOwR8g4df,GOT7,6697633.0
51DevdOxIJin6DB1FXJpD1,UZI,6678535.0
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,6667186.0
6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,6665900.0
3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,6663848.0
0rvjqX7ttXeg3mTy8Xscbt,Journey,6644009.0
6vTqEFbTtTRJsuIpzZgjxi,Grupo Menos É Mais,6641004.0
57vWImR43h4CaDao012Ofp,Steve Lacy,6635258.0
52iwsT98xCoGgiGntTiR7K,Quevedo,6582040.0
25uiPmTg16RbhZWAqwLBy5,Charli xcx,6549049.0
0epOFNiUfyON9EYx7Tpr6V,The Strokes,6533764.0
4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,6520230.0
0XeEobZplHxzM9QzFQWLiR,Eslabon Armado,6512284.0
6RHTUrRF63xao58xh9FXYJ,IVE,6481527.0
5nGIFgo0shDenQYSE0Sn7c,Evanescence,6473499.0
0my6Pg4I28dVcZLSpAkqhv,El Fantasma,6472508.0
6Sbl0NT50roqWvy746MfVf,Gabito Ballesteros,6435833.0
14pVkFUHDL207LzLHtSA18,Pantera,6435743.0
64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,6417753.0
1gW6pz5n1aK249L0GvfQCC,Grupo Marca Registrada,6417002.0
5ZfBThYiIIhL7jHMG8gDB2,Ferrugem,6415638.0
3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,6390834.0
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,6374561.0
02kJSzxNuaWGqwubyUba0Z,G-Eazy,6361954.0
1SIocsqdEefUTE6XKGUiVS,BABYMONSTER,6358075.0
7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,6357366.0
1Db5GsIoVWYktPoD2nnPZZ,Gloria Trevi,6343136.0
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,6291265.0
4NEYQeEYBUjfaXgDQGvFvu,Franco De Vita,6280082.0
360IAlyVv4PCEVjgyMZrxK,Miguel,6275132.0
19k8AgwwTSxeaxkOuCQEJs,Jelly Roll,6270733.0
1Yox196W7bzVNZI7RBaPnf,Megadeth,6264479.0
4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,6263195.0
0hEurMDQu99nJRq8pTxO14,John Mayer,6262093.0
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,6249555.0
4RddZ3iHvSpGV4dvATac9X,Papa Roach,6227736.0
3r17AfJCCUqC9Lf0OAc73G,Fergie,6226802.0
0z4gvV4rjIZ9wHck67ucSV,Akon,6213354.0
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,6200557.0
2hejA1Dkf8v8R0koF44FvW,Gera MX,6173010.0
6CwfuxIqcltXDGjfZsMd9A,MARINA,6165931.0
4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,6153113.0
3qiHUAX7zY4Qnjx8TNUzVx,Yeat,6141905.0
1CcZoULzFHa8Uhwo6OlQcp,Semicenk,6099332.0
6rs1KAoQnFalSqSU4LTh8g,back number,6082475.0
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,6074944.0
164Uj4eKjl6zTBKfJLFKKK,JVKE,6064971.0
3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,6063832.0
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,6061351.0
0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,6056023.0
568ZhdwyaiCyOGJRtNYhWf,Deep Purple,6053020.0
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,6029693.0
0ygQsC5td2maGmglpzd7tp,Rossa,6023224.0
33qOK5uJ8AR2xuQQAhHump,Teddy Swims,6021152.0
49bzE5vRBRIota4qeHtQM8,Skillet,6020931.0
3aQeKQSyrW4qWr35idm0cy,T-Pain,5989193.0
6TYimByryGphZCtwYopH0y,Lauana Prado,5988571.0
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,5987460.0
1HwM5zlC5qNWhJtM00yXzG,DMX,5983204.0
5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,5980302.0
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,5963701.0
70cRZdQywnSFp9pnc2WTCE,Simon & Garfunkel,5961156.0
7gAppWoH7pcYmphCVTXkzs,The Vamps,5911432.0
5B8ApeENp4bE4EE3LI8jK2,Yuridia,5903370.0
29SeiO68HQHBs7pDdWOvvX,Jesús Adrián Romero,5892307.0
67ea9eGLXYMsO2eYQRui3w,The Who,5889162.0
1GMwSpFzrLd12jUX15bHB6,BLOK3,5878814.0
5uUb3J6HqLhBWwzuh84LUZ,Seventeen,5856876.0
6PH3FLQAxtqYy46Zv08bpV,Ivan Cornejo,5851182.0
2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,5828165.0
15iVAtD3s3FsQR4w1v6M0P,Chief Keef,5827547.0
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,5817352.0
6XFITTl7cFTdopDY3lUdlY,J Alvarez,5803472.0
19ra5tSw0tWufvUp8GotLo,George Michael,5802358.0
31aMmlq8isIAgojvmIwiS4,Noah,5779395.0
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,5773675.0
7Gy1PxqrgsiqWF6JNYPHeB,.Feast,5764016.0
6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,5756649.0
56oDRnqbIiwx4mymNEv7dS,Lizzo,5743009.0
41ESHLayJ5sDKjAOv6cMhe,Ana Gabriel,5741006.0
6TIYQ3jFPwQSRmorSezPxX,mgk,5699894.0
7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,5692448.0
34nbQa7Hug9DYkRJpfKNFv,T3R Elemento,5682594.0
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,5676632.0
1QOmebWGB6FdFtW7Bo3F0W,Gustavo Cerati,5665815.0
0UWZUmn7sybxMCqrw9tGa7,Juanes,5649507.0
2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,5647686.0
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,5631469.0
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,5622251.0
2rmkQLzj0k4nZdQehOUByO,Chino Pacas,5616308.0
16kOCiqZ1auY4sokSeZuKf,Los Bukis,5612728.0
0NsJZ5PMjqghGDuMzY7CuT,Marcos & Belutti,5596711.0
5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,5594751.0
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,5586723.0
2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,5560997.0
1z7b1Pr1rSlvWRzsW3HOrS,Russ,5555665.0
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,5529609.0
68KmkJeZGfwe1OUaivBa2L,ATEEZ,5511222.0
2uyweLa0mvPZH6eRzDddeB,Rocío Dúrcal,5502720.0
4KWTAlx2RvbpseOGMEmROg,R.E.M.,5463323.0
1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,5458759.0
4fxd5Ee7UefO4CUXgwJ7IP,GIVĒON,5455627.0
4xXCRXOfQKQ2gjWxNhNzYW,Air Supply,5435878.0
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,5417334.0
0AqlFI0tz2DsEoJlKSIiT9,Emilia,5398592.0
3Isy6kedDrgPYoTS1dazA9,Sean Paul,5382497.0
4TK1gDgb7QKoPFlzRrBRgR,Los Enanitos Verdes,5356331.0
5CROBjCskHMjRlerJor7Gx,Guyon Waton,5333113.0
47zz7sob9NUcODy0BTDvKx,Sade,5326507.0
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,5324073.0
7d3WFRME3vBY2cgoP38RDo,Lil Skies,5295155.0
2gRP1Ezbtj3qrERnd0XasU,Camila,5292106.0
3YCKuqpv9nCsIhJ2v8SMix,Elevation Worship,5276663.0
5vngPClqofybhPERIqQMYd,George Strait,5254488.0
2ziB7fzrXBoh1HUPS6sVFn,Audioslave,5252919.0
61nn6nOoLWjVC1ER2qFAvN,Cup of Joe,5244826.0
0a1SidMjD8D6EHvJph4n2H,Ruger,5239346.0
5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,5225565.0
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,5225002.0
5xUf6j4upBrXZPg6AI4MRK,Soundgarden,5192493.0
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",5190478.0
4bPiOPI4V99cepEftvBYak,Banda Los Recoditos,5189616.0
6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,5186741.0
4OBJLual30L7gRl5UkeRcT,T.I.,5177391.0
1GImnM7WYVp95431ypofy9,Caifanes,5161052.0
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,5151701.0
60uh2KYYSCqAgJNxcU4DA0,Hombres G,5150976.0
6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,5136043.0
2cFrymmkijnjDg9SS92EPM,blackbear,5111117.0
5xSx2FM8mQnrfgM1QsHniB,Danna Paola,5108427.0
6roFdX1y5BYSbp60OTJWMd,Tim McGraw,5099307.0
0XK6kT7xcZAlcYrNjOgzJe,Carla Morrison,5094437.0
7tNO3vJC9zlHy2IJOx34ga,BINI,5092930.0
3SUT1jjM5hzZj9TLfLZGIP,Tego Calderón,5060610.0
5069JTmv5ZDyPeZaCCXiCg,wave to earth,5058099.0
0I6yADrmeyvw66g7yjkqIF,The Living Tombstone,5032572.0
2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,5030333.0
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,5028094.0
2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,5000708.0
2RTUTCvo6onsAnheUk3aL9,3 Doors Down,4988069.0
6pV5zH2LzjOUHaAvENdMMa,Neton Vega,4983004.0
1TtXnWcUs0FCkaZDPGYHdf,Darell,4970664.0
3LZZPxNDGDFVSIPqf4JuEf,Ice Spice,4965571.0
78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,4941805.0
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,4937970.0
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,4937296.0
0vjeBgTzYTwmYoVySJzXGD,Virlan Garcia,4900670.0
0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,4897385.0
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,4893916.0
03Yb3iBy9GCifXiATEFcit,Pepe Aguilar,4890889.0
0f6TyESD8E1mD2oLJ4TGv1,For Revenge,4882558.0
5Z1CCuBsyhEHngq3U5IraY,Westlife,4866109.0
1zuJe6b1roixEKMOtyrEak,Tina Turner,4861087.0
5gOJTI4TusSENizxhcG7jB,David Bisbal,4848323.0
4zpGxqF6oI1h3f6Md2v42T,Hev Abi,4840035.0
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,4834668.0
5y8tKLUfMvliMe8IKamR32,d4vd,4807707.0
1WgXqy2Dd70QQOU7Ay074N,AURORA,4803782.0
67IN4cLJ7798gUapyZlmac,Zack Tabudlo,4801649.0
5ZNxiPcbKgaNcBrERMpqeu,Mägo de Oz,4796160.0
3iDD7bnsjL9J4fO298r0L0,Chicago,4755089.0
3jOstUTkEu2JkjvRdBA5Gu,Weezer,4742005.0
03SZmfKAgYRQKUwy0EoJUa,Roop Kumar Rathod,4732051.0
0VKh7CQDi9MkUvaBMoK1V0,Bronco,4719413.0
6bDWAcdtVR3WHz2xtiIPUi,Fujii Kaze,4712264.0
4az97MtWmBQ5Db3GfDh9j9,Morad,4704938.0
2Lxa3SFNEW0alfRvtdXOul,Ariel Camacho y Los Plebes Del Rancho,4703396.0
1EXjXQpDx2pROygh8zvHs4,Melendi,4702579.0
4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh,4689540.0
7ITMCzIU9uII8gwRg8JAhc,Odetari,4680792.0
1Cd373x8qzC7SNUg5IToqp,BoyWithUke,4674939.0
1pgDilWYDWLoOgGjf1iHNu,Zion,4669163.0
71oGOxg5ez52Hh1Ye41A98,Mustafa Zahid,4661983.0
1zng9JZpblpk48IPceRWs8,Grupo Niche,4638289.0
4NUePmzDvCYqilXBFa91Hg,Dilsinho,4635434.0
3gMaNLQm7D9MornNILzdSl,Lionel Richie,4624435.0
2yEwvVSSSUkcLeSTNyHKh8,TOOL,4620084.0
2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,4618704.0
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,4615406.0
6T5tfhQCknKG4UnH90qGnz,DNCE,4607642.0
70BYFdaZbEKbeauJ670ysI,Shinedown,4600918.0
108moq3rq6bm1M4Ypz0J02,Intocable,4599340.0
3X458ddYA2YcVWuVIGGOYe,Toni Braxton,4597999.0
2RQXRUsr4IW1f3mKyKsy4B,Noah Kahan,4591227.0
0TImkz4nPqjegtVSMZnMRq,TLC,4575441.0
2wC90WSKQd0BvdxJZ0mObr,El Komander,4572373.0
0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,4570039.0
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,4560914.0
3FUY2gzHeIiaesXtOAdB7A,Train,4556602.0
0e86yPdC41PGRkLp2Q1Bph,Mother Mother,4534006.0
6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo,4529096.0
1DFr97A9HnbV3SKTJFu62M,Motörhead,4527188.0
7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,4520454.0
2AZOALDIBORfbzKTuliwdJ,Cristian Castro,4514812.0
3sgFRtyBnxXD5ESfmbK4dl,LMFAO,4499901.0
085pc2PYOi8bGKj0PNjekA,will.i.am,4477919.0
2hR4h1Cao2ueuI7Cx9c7V8,Cavetown,4475088.0
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,4472215.0
4zmZ8lVLzGc84S4v2B1rLx,Seyi Vibez,4447174.0
43sZBwHjahUvgbx1WNIkIz,Creed,4442954.0
6IE6z7DcZIT4Ml3Fh5Ivch,Selena,4441801.0
014WIDx7H4BRCHB1faiisK,Los Tucanes De Tijuana,4439220.0
0f59qYByNYzspwAr7huTSB,Isadora Pompeo,4430507.0
5gqmbbfjcikQBzPB5Hv13I,Gazo,4420002.0
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,4419674.0
6qhOH2mrlqUDod9sWA5kR2,Leo Dan,4415801.0
2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,4402886.0
1vfezMIyCr4XUdYRaKIKi3,Keyshia Cole,4400116.0
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,4397383.0
0qT79UgT5tY4yudH9VfsdT,Sum 41,4387082.0
20qISvAhX20dpIbOOzGK3q,Nas,4364067.0
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,4359096.0
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,4348597.0
5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,4347276.0
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,4343182.0
36cgvBn0aadzOijnjjwqMN,ILLIT,4324852.0
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,4322181.0
0uq5PttqEjj3IH1bzwcrXF,Spice Girls,4314691.0
21WS9wngs9AqFckK7yYJPM,PnB Rock,4314242.0
3pc0bOVB5whxmD50W79wwO,keshi,4285006.0
7Hf9AwMO37bSdxHb0FBGmO,Alejandra Guzman,4280201.0
5SulO4l40qDuV9zUGLZx7n,Capo Plaza,4266547.0
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,4255534.0
01rgao9OzfBm2BOHWJpi1Y,Espinoza Paz,4218794.0
4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,4218188.0
66NmU5epI0ONGmdCRbLpmW,Feby Putri,4203897.0
6yJCxee7QumYr820xdIsjo,Zac Brown Band,4195252.0
2sSGPbdZJkaSE2AbcGOACx,The Marías,4176690.0
2IvkS5MXK0vPGnwyJsrEyV,Eric Church,4172181.0
7mnBLXK823vNxN3UWB7Gfz,The Black Keys,4156977.0
6wxfx1yhyqjCPYwwxJktR2,King Gnu,4155589.0
4EzkuveR9pLvDVFNx6foYD,James Bay,4119187.0
1yzgJmZf5CxtFfGfRFm4Si,Gajendra Verma,4118775.0
1DlYnIiliftt6R21Y5NOW2,Adie,4112327.0
3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,4110328.0
5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,4109597.0
64DvMieEUCdrYKmEIhDt8G,Arjan Dhillon,4099288.0
20s0P9QLxGqKuCsGwFsp7w,Mario,4085340.0
3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,4085204.0
2pAWfrd7WFF3XhVt9GooDL,MF DOOM,4082522.0
6AUl0ykLLpvTktob97x9hO,Tee Grizzley,4081898.0
4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,4076307.0
28ot3wh4oNmoFOdVajibBl,NMIXX,4073967.0
3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,4069758.0
2Ooa3TrmlskyBftzenv6xQ,Payung Teduh,4066586.0
7gP3bB2nilZXLfPHJhMdvc,Foster The People,4066002.0
2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,4063225.0
2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,4063215.0
3nFB4eMP5gdqee2eQb8nZb,Conjunto Primavera,4055719.0
0BHm7qbh3ENxvXzkQAG7MP,Mari Fernandez,4053727.0
3SozjO3Lat463tQICI9LcE,Tyla,4042569.0
0RqtSIYZmd4fiBKVFqyIqD,Thirty Seconds To Mars,4041630.0
3CAhiUHkUYT1mFtVHM9SHA,Valentín Elizalde,4038562.0
3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,4031764.0
3k68C6mNMJL6OaAdWeW2ZF,Diego & Victor Hugo,4018861.0
5JG9GISYjRLQUJMH2C6iJ5,Turma do Pagode,4010903.0
30b9WulBM8sFuBo17nNq9c,G-DRAGON,4009532.0
7MhMgCo0Bl0Kukl93PZbYS,Blur,3999970.0
53A0W3U0s8diEn9RhXQhVz,Keane,3994569.0
2yMN0IP20GOaN6q0p0zL5k,Tarkan,3994425.0
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,3978730.0
2p4FqHnazRucYQHyDCdBrJ,Simple Plan,3974558.0
6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,3959982.0
19y5MFBH7gohEdGwKM7QsP,Luther Vandross,3950859.0
0Ty63ceoRnnJKVEYP0VQpk,Sting,3931790.0
1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,3929153.0
6IRouO5mvvfcyxtPDKMYFN,Foreigner,3928523.0
2eK9gcJQ6uqVvJL63dnOM3,Simone Mendes,3920056.0
5j4HeCoUlzhfWtjAfM1acR,Stromae,3910148.0
6B5c4sch27tWHAGdarpPaW,Seether,3895318.0
2gBjLmx6zQnFGQJCAQpRgw,Nelly,3893928.0
4k9wp4ipHdA1bu1T4x1ZTG,IV OF SPADES,3889066.0
1SXhEXzOTF7YeuQX59m7pT,NATTAN,3881329.0
41QLxRXlc2NwfJZkHGHKid,Israel & Rodolffo,3879983.0
7DuTB6wdzqFJGFLSH17k8e,Bhad Bhabie,3879169.0
4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,3878859.0
6S0dmVVn4udvppDhZIWxCr,Sean Kingston,3864771.0
7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,3858732.0
3JSSjGYcIkgsrz7892CelT,Ed Maverick,3855919.0
72OaDtakiy6yFqkt4TsiFt,Cher,3855003.0
46cVq2dwPgzPE3X1VR9TMj,Fourtwnty,3851551.0
69UypehHabb68utzfjAVlV,Kany García,3847472.0
2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,3845783.0
09xj0S68Y1OU1vHMCZAIvz,Café Tacvba,3840029.0
0PFtn5NtBbbUNbU9EAmIWF,TOTO,3835828.0
1Qp56T7n950O3EGMsSl81D,Ghost,3829791.0
7rXMvXRnWHaSwnVvPeUUfw,Gloria Groove,3825984.0
5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,3814648.0
3iOvXCl6edW5Um0fXEBRXy,The xx,3801385.0
0gadJ2b9A4SKsB1RFkBb66,Passenger,3798853.0
2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,3797615.0
3CkvROUTQ6nRi9yQOcsB50,Genesis,3789750.0
02Tq76MwpeoRu3BHIAiaio,Yura Yunita,3787250.0
58wXmynHaAWI5hwlPZP3qL,Booba,3778219.0
6bGOmNBU1AOgttgOjh0ldf,Ati242,3777668.0
27vNK840zYq6IfDijHPsv1,Gilberto Santa Rosa,3777022.0
3KonOYiLsU53m4yT7gNotP,TREASURE,3775145.0
34EP7KEpOjXcM2TCat1ISk,Wu-Tang Clan,3772136.0
7a0XAaPaK2aDSqa8p3QnC7,Beéle,3766268.0
3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,3751795.0
2WX2uTcsvV5OnS0inACecP,Birdy,3750621.0
6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,3741082.0
32WkQRZEVKSzVAAYqukAEA,Lady A,3739692.0
6gEzJZrbm0F4ihvE9iXR9z,Péricles,3732675.0
687cZJR45JO7jhk1LHIbgq,Tems,3719335.0
3uL4UpqShC4p2x1dJutoRW,Ghostemane,3713371.0
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,3712667.0
2feDdbD5araYcm6JhFHHw7,Labrinth,3708365.0
6s22t5Y3prQHyaHWUN1R1C,AJR,3699005.0
3YcBF2ttyueytpXtEzn1Za,Incubus,3695345.0
6lcwlkAjBPSKnFBZjjZFJs,Alex G,3693189.0
0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,3692360.0
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,3674600.0
0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,3669788.0
0blbVefuxOGltDBa00dspv,LiSA,3666468.0
2IUl3m1H1EQ7QfNbNWvgru,Vaundy,3663751.0
5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,3663614.0
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,3660362.0
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,3649049.0
3tMTXQyRrPmMyHv5SoC0TV,Juicy Luicy,3641756.0
4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,3637138.0
0SwO7SWeDHJijQ3XNS7xEE,MGMT,3633229.0
6zvul52xwTWzilBZl6BUbT,Pixies,3632093.0
6eXHRfK9Ad3IpMpSAqvcDf,Lefty Sm,3630653.0
7eLcDZDYHXZCebtQmVFL25,Aitana,3630492.0
4cgBCGxtlfap2g6jveB7du,Afgan,3618899.0
5rkVyNGXEgeUqKkB5ccK83,Ashanti,3613239.0
1fBCIkoPOPCDLUxGuWNvyo,Poison,3611865.0
3MrDVzg7ZXaYMyQmbDInr7,WIU,3599439.0
4F84IBURUo98rz4r61KF70,The White Stripes,3595626.0
4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,3577154.0
